id	package	tool	opt_tag	corpora	has_debug_elf	has_stripped_elf	n_debug_elfs	n_stripped_elfs	has_bir	bir_size	has_labels	n_labels	label_schema	n_xproj_ground_truth	n_external_fns	n_sub_graphs	n_nonsub_graphs	n_matched	n_matched_dangling	n_matched_clang_mi	local_split	wulver_split_v1	wulver_split_paper_clean	wulver_split_paper_clean_strict_idx	wulver_data_split	wulver_has_bir	wulver_bir_size	wulver_has_labels	wulver_has_external	wulver_n_sub_graphs	wulver_n_nonsub_graphs	wulver_n_matched	wulver_has_debug_elf	wulver_has_stripped_elf	build_id_stripped	build_id_debug	build_id_match	build_id_any_match	elf_type	has_eh_frame	n_fde	n_fde_debug	elfcheck_ratio	elfcheck_src	duplicate_of	eligible_v2	ineligible_reasons	role_hint	notes
bdb_db_printlog_O1	bdb	db_printlog	O1	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_printlog_O1_stripped	0	1			0															0		1	0				1	1					EXEC	1	2525					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_printlog_O2	bdb	db_printlog	O2	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_printlog_O2_stripped	0	1			0															0		1	0				1	1					EXEC	1	2514					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_printlog_O3	bdb	db_printlog	O3	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_printlog_O3_stripped	0	1			0															0		1	0				1	1					EXEC	1	2480					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_recover_O0	bdb	db_recover	O0	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_recover_O0_stripped	0	1			0															0		1	0				1	1					EXEC	1	3075					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_recover_O1	bdb	db_recover	O1	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_recover_O1_stripped	0	1			0															0		1	0				1	1					EXEC	1	2413					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_recover_O2	bdb	db_recover	O2	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_recover_O2_stripped	0	1			0															0		1	0				1	1					EXEC	1	2402					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_recover_O3	bdb	db_recover	O3	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_recover_O3_stripped	0	1			0															0		1	0				1	1					EXEC	1	2368					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_replicate_O0	bdb	db_replicate	O0	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_replicate_O0_stripped	0	1			0															0		1	0				1	1					EXEC	1	3076					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_replicate_O1	bdb	db_replicate	O1	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_replicate_O1_stripped	0	1			0															0		1	0				1	1					EXEC	1	2412					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_replicate_O2	bdb	db_replicate	O2	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_replicate_O2_stripped	0	1			0															0		1	0				1	1					EXEC	1	2401					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_replicate_O3	bdb	db_replicate	O3	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_replicate_O3_stripped	0	1			0															0		1	0				1	1					EXEC	1	2367					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_stat_O0	bdb	db_stat	O0	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_stat_O0_stripped	0	1			0															0		1	0				1	1					EXEC	1	3074					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_stat_O1	bdb	db_stat	O1	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_stat_O1_stripped	0	1			0															0		1	0				1	1					EXEC	1	2412					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_stat_O2	bdb	db_stat	O2	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_stat_O2_stripped	0	1			0															0		1	0				1	1					EXEC	1	2401					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_stat_O3	bdb	db_stat	O3	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_stat_O3_stripped	0	1			0															0		1	0				1	1					EXEC	1	2367					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_verify_O0	bdb	db_verify	O0	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_verify_O0_stripped	0	1			0															0		1	0				1	1					EXEC	1	3073					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_verify_O1	bdb	db_verify	O1	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_verify_O1_stripped	0	1			0															0		1	0				1	1					EXEC	1	2411					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_verify_O2	bdb	db_verify	O2	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_verify_O2_stripped	0	1			0															0		1	0				1	1					EXEC	1	2400					0	no_bir;no_sub_graphs;no_matched_functions		
bdb_db_verify_O3	bdb	db_verify	O3	local_main:_p0_0_6_round3;wulver		data/stripped/_p0_0_6_round3/bdb_db_verify_O3_stripped	0	1			0															0		1	0				1	1					EXEC	1	2366					0	no_bir;no_sub_graphs;no_matched_functions		
binutils2_ar_O0	binutils2	ar	O0	local_main;wulver	data/raw/binutils2_ar_O0_sym	data/stripped/binutils2_ar_O0_stripped	1	1	data/bir/binutils2_ar_O0.bir	31695679	1	2406	schemaA:functions=addr->name		5525	5289	118	2837	0			train	train	train		0		1	1			2837	0	1	fec7751de4eee7415c155dd435f80324cd5abe7d	fec7751de4eee7415c155dd435f80324cd5abe7d	1	1	DYN	1	2841	2841	1.0	archive		1			
binutils2_ar_O1	binutils2	ar	O1	local_main;wulver	data/raw/binutils2_ar_O1_sym	data/stripped/binutils2_ar_O1_stripped	1	1	data/bir/binutils2_ar_O1.bir	20952980	1	1912	schemaA:functions=addr->name		1755	1522	115	1515	0			train	train	train		0		1	1			1515	0	1	80b4815d06f9dbb8d220935fba0bcc48f268ff38	80b4815d06f9dbb8d220935fba0bcc48f268ff38	1	1	DYN	1	2015	2015	1.0	archive		1			
binutils2_ar_O2	binutils2	ar	O2	local_main;wulver	data/raw/binutils2_ar_O2_sym	data/stripped/binutils2_ar_O2_stripped	1	1	data/bir/binutils2_ar_O2.bir	22157315	1	1848	schemaA:functions=addr->name		1577	1342	116	1336	0			train	train	train		0		1	1			1336	0	1	79d06849fdf8c563b1cd42c83b845db610659a4f	79d06849fdf8c563b1cd42c83b845db610659a4f	1	1	DYN	1	1950	1950	1.0	archive		1			
binutils2_ar_O3	binutils2	ar	O3	local_main;wulver	data/raw/binutils2_ar_O3_sym	data/stripped/binutils2_ar_O3_stripped	1	1	data/bir/binutils2_ar_O3.bir	24396827	1	1755	schemaA:functions=addr->name		1482	1247	116	1237	0			train	train	train		0		1	1			1237	0	1	98cc2fd547cb4f0011b2764b0601b8b93d21940a	98cc2fd547cb4f0011b2764b0601b8b93d21940a	1	1	DYN	1	1853	1853	0.9966666666666667	archive		1			
binutils2_objcopy_O0	binutils2	objcopy	O0	local_main;wulver	data/raw/binutils2_objcopy_O0_sym	data/stripped/binutils2_objcopy_O0_stripped	1	1	data/bir/binutils2_objcopy_O0.bir	34048468	1	2595	schemaA:functions=addr->name		5935	5695	120	3059	0			train	train	train		0		1	1			3059	0	1	4362c84fd8e21fdba7bb9953a4e41c0dcb9d03e8	4362c84fd8e21fdba7bb9953a4e41c0dcb9d03e8	1	1	DYN	1	3063	3063	1.0	archive		1			
binutils2_objcopy_O1	binutils2	objcopy	O1	local_main;wulver	data/raw/binutils2_objcopy_O1_sym	data/stripped/binutils2_objcopy_O1_stripped	1	1	data/bir/binutils2_objcopy_O1.bir	22482861	1	2046	schemaA:functions=addr->name		1883	1646	117	1639	0			train	train	train		0		1	1			1639	0	1	318ef4e354e7272d511fa3e30644a78baca7626a	318ef4e354e7272d511fa3e30644a78baca7626a	1	1	DYN	1	2149	2149	0.9966666666666667	archive		1			
binutils2_objcopy_O2	binutils2	objcopy	O2	local_main;wulver	data/raw/binutils2_objcopy_O2_sym	data/stripped/binutils2_objcopy_O2_stripped	1	1	data/bir/binutils2_objcopy_O2.bir	23763643	1	1979	schemaA:functions=addr->name		1702	1465	117	1459	0			train	train	train		0		1	1			1459	0	1	097f2cd61cb25021288bda46a2076d66b07fcee6	097f2cd61cb25021288bda46a2076d66b07fcee6	1	1	DYN	1	2082	2082	1.0	archive		1			
binutils2_objcopy_O3	binutils2	objcopy	O3	local_main;wulver	data/raw/binutils2_objcopy_O3_sym	data/stripped/binutils2_objcopy_O3_stripped	1	1	data/bir/binutils2_objcopy_O3.bir	26115785	1	1879	schemaA:functions=addr->name		1608	1371	117	1362	0			train	train	train		0		1	1			1362	0	1	760bc9da48266b7a178680b766030780757f9df2	760bc9da48266b7a178680b766030780757f9df2	1	1	DYN	1	1978	1978	0.9966666666666667	archive		1			
binutils2_ranlib_O0	binutils2	ranlib	O0	local_main;wulver	data/raw/binutils2_ranlib_O0_sym	data/stripped/binutils2_ranlib_O0_stripped	1	1	data/bir/binutils2_ranlib_O0.bir	31695679	1	2406	schemaA:functions=addr->name		5525	5289	118	2837	0			train	train	train		0		1	1			2837	0	1	ae9e22b05a27589e9b4f80cb27e1dadc15cc1439	ae9e22b05a27589e9b4f80cb27e1dadc15cc1439	1	1	DYN	1	2841	2841	1.0	archive		1			
binutils2_ranlib_O1	binutils2	ranlib	O1	local_main;wulver	data/raw/binutils2_ranlib_O1_sym	data/stripped/binutils2_ranlib_O1_stripped	1	1	data/bir/binutils2_ranlib_O1.bir	20952228	1	1912	schemaA:functions=addr->name		1755	1522	115	1515	0			train	train	train		0		1	1			1515	0	1	3867f53aa06dbcce83420880ccb6b82033790359	3867f53aa06dbcce83420880ccb6b82033790359	1	1	DYN	1	2015	2015	1.0	archive		1			
binutils2_ranlib_O2	binutils2	ranlib	O2	local_main;wulver	data/raw/binutils2_ranlib_O2_sym	data/stripped/binutils2_ranlib_O2_stripped	1	1	data/bir/binutils2_ranlib_O2.bir	22157252	1	1848	schemaA:functions=addr->name		1577	1342	116	1336	0			train	train	train		0		1	1			1336	0	1	62aad10b9ec1b0b5d0cbb7d7741e5e116119068e	62aad10b9ec1b0b5d0cbb7d7741e5e116119068e	1	1	DYN	1	1950	1950	1.0	archive		1			
binutils2_ranlib_O3	binutils2	ranlib	O3	local_main;wulver	data/raw/binutils2_ranlib_O3_sym	data/stripped/binutils2_ranlib_O3_stripped	1	1	data/bir/binutils2_ranlib_O3.bir	24396827	1	1755	schemaA:functions=addr->name		1482	1247	116	1237	0			train	train	train		0		1	1			1237	0	1	3dadf3bac1f8853365e339424bada2eabcd5ef97	3dadf3bac1f8853365e339424bada2eabcd5ef97	1	1	DYN	1	1853	1853	0.9966666666666667	archive		1			
binutils2_strip-new_O0	binutils2	strip-new	O0	local_main;wulver	data/raw/binutils2_strip-new_O0_sym	data/stripped/binutils2_strip-new_O0_stripped	1	1	data/bir/binutils2_strip-new_O0.bir	34048468	1	2595	schemaA:functions=addr->name		5935	5695	120	3059	0			train	train	train		0		1	1			3059	0	1	972cace728df75a4c86cea3549ad20b100ea1f94	972cace728df75a4c86cea3549ad20b100ea1f94	1	1	DYN	1	3063	3063	1.0	archive		1			
binutils2_strip-new_O1	binutils2	strip-new	O1	local_main;wulver	data/raw/binutils2_strip-new_O1_sym	data/stripped/binutils2_strip-new_O1_stripped	1	1	data/bir/binutils2_strip-new_O1.bir	22482861	1	2046	schemaA:functions=addr->name		1883	1646	117	1639	0			train	train	train		0		1	1			1639	0	1	ffccc69548e39e68fe9379023e71e742648b00a0	ffccc69548e39e68fe9379023e71e742648b00a0	1	1	DYN	1	2149	2149	0.9966666666666667	archive		1			
binutils2_strip-new_O2	binutils2	strip-new	O2	local_main;wulver	data/raw/binutils2_strip-new_O2_sym	data/stripped/binutils2_strip-new_O2_stripped	1	1	data/bir/binutils2_strip-new_O2.bir	23763643	1	1979	schemaA:functions=addr->name		1702	1465	117	1459	0			train	train	train		0		1	1			1459	0	1	f98532429617125a5284b7e5ad7108f580450cb6	f98532429617125a5284b7e5ad7108f580450cb6	1	1	DYN	1	2082	2082	1.0	archive		1			
binutils2_strip-new_O3	binutils2	strip-new	O3	local_main;wulver	data/raw/binutils2_strip-new_O3_sym	data/stripped/binutils2_strip-new_O3_stripped	1	1	data/bir/binutils2_strip-new_O3.bir	26115785	1	1879	schemaA:functions=addr->name		1608	1371	117	1362	0			train	train	train		0		1	1			1362	0	1	7cc0df56b3f21effc171243536d8d873d11eae79	7cc0df56b3f21effc171243536d8d873d11eae79	1	1	DYN	1	1978	1978	0.9966666666666667	archive		1			
binutils_addr2line	binutils	addr2line	default	local_main;wulver	data/raw/binutils_addr2line_sym	data/stripped/binutils_addr2line_stripped	1	1	data/bir/binutils_addr2line.bir	21751084	1	1767	schemaA:functions=name->addr		1508	1285	110	1213	0		train	train	train	train	train	0		1	1	1285	110	1213	0	1	eecf2825f7ef15336110ccf294e86f2ac6c89304	eecf2825f7ef15336110ccf294e86f2ac6c89304	1	1	DYN	1	1876	1876	1.0	archive		1			
binutils_addr2line_O0	binutils	addr2line	O0	local_main;wulver	data/raw/binutils_addr2line_O0_sym	data/stripped/binutils_addr2line_O0_stripped	1	1	data/bir/binutils_addr2line_O0.bir	31108218	1	2315	schemaA:functions=name->addr		5345	5123	111	4524	0		train	train	train	train	train	0		1	1	5123	111	4524	0	1	f4cd8df4648fa71699118d83389279345af030e9	f4cd8df4648fa71699118d83389279345af030e9	1	1	DYN	1	2757	2757	1.0	archive		1			
binutils_addr2line_O1	binutils	addr2line	O1	local_main;wulver	data/raw/binutils_addr2line_O1_sym	data/stripped/binutils_addr2line_O1_stripped	1	1	data/bir/binutils_addr2line_O1.bir	20580867	1	1828	schemaA:functions=name->addr		1681	1460	109	1387	0		train	train	train	train	train	0		1	1	1460	109	1387	0	1	1e0c8beb888dc5ed51605e45c83e8fc23d9a05fb	1e0c8beb888dc5ed51605e45c83e8fc23d9a05fb	1	1	DYN	1	1937	1937	1.0	archive		1			
binutils_addr2line_O2	binutils	addr2line	O2	local_main;wulver	data/raw/binutils_addr2line_O2_sym	data/stripped/binutils_addr2line_O2_stripped	1	1	data/bir/binutils_addr2line_O2.bir	21751084	1	1767	schemaA:functions=name->addr		1508	1285	110	1213	0		train	train	train	train	train	0		1	1	1285	110	1213	0	1	eecf2825f7ef15336110ccf294e86f2ac6c89304	eecf2825f7ef15336110ccf294e86f2ac6c89304	1	1	DYN	1	1876	1876	1.0	archive		1			
binutils_addr2line_O3	binutils	addr2line	O3	local_main;wulver	data/raw/binutils_addr2line_O3_sym	data/stripped/binutils_addr2line_O3_stripped	1	1	data/bir/binutils_addr2line_O3.bir	23924539	1	1677	schemaA:functions=name->addr		1415	1192	110	1122	0		train	train	train	train	train	0		1	1	1192	110	1122	0	1	d72b9d25d3e6abda334dcdb40da56283f8ab23c3	d72b9d25d3e6abda334dcdb40da56283f8ab23c3	1	1	DYN	1	1782	1782	0.9966666666666667	archive		1			
binutils_addr2line_clang_O0	binutils	addr2line_clang	O0	clang_train	clang_train/bins/binutils_addr2line_clang_O0.debug	clang_train/bins/binutils_addr2line_clang_O0	1	1	clang_train/bir/binutils_addr2line_clang_O0.bir	32444403	1	2314	schemaA:functions=name->addr		3079	2859	110			2314															851cdb183f88fd7a32110b803acdc6f98960bc98	851cdb183f88fd7a32110b803acdc6f98960bc98	1	1	DYN	1	2755	2755	1.0	computed		1			
binutils_addr2line_clang_O1	binutils	addr2line_clang	O1	clang_train	clang_train/bins/binutils_addr2line_clang_O1.debug	clang_train/bins/binutils_addr2line_clang_O1	1	1	clang_train/bir/binutils_addr2line_clang_O1.bir	15650737	1	1729	schemaA:functions=name->addr		1116	907	104			853															c489cb9508db1e4c4fb68d2a63bd27f2119ef051	c489cb9508db1e4c4fb68d2a63bd27f2119ef051	1	1	DYN	1	1851	1851	0.9833333333333333	computed		1			
binutils_addr2line_clang_O2	binutils	addr2line_clang	O2	clang_train	clang_train/bins/binutils_addr2line_clang_O2.debug	clang_train/bins/binutils_addr2line_clang_O2	1	1	clang_train/bir/binutils_addr2line_clang_O2.bir	14907731	1	1726	schemaA:functions=name->addr		1055	845	104			789															6aba3ce967e3a9bb93e69a44de20695337e24794	6aba3ce967e3a9bb93e69a44de20695337e24794	1	1	DYN	1	1847	1847	0.99	computed		1			
binutils_addr2line_clang_O3	binutils	addr2line_clang	O3	clang_train	clang_train/bins/binutils_addr2line_clang_O3.debug	clang_train/bins/binutils_addr2line_clang_O3	1	1	clang_train/bir/binutils_addr2line_clang_O3.bir	15484519	1	1719	schemaA:functions=name->addr		1048	838	104			783															946f1449897389b2e0b644d149a86d1b36bbaa30	946f1449897389b2e0b644d149a86d1b36bbaa30	1	1	DYN	1	1840	1840	0.99	computed		1			
binutils_nm-new	binutils	nm-new	default	local_main;wulver	data/raw/binutils_nm-new_sym	data/stripped/binutils_nm-new_stripped	1	1	data/bir/binutils_nm-new.bir	22000812	1	1803	schemaA:functions=name->addr		1532	1307	111	1235	0		test	test	test	test	test	0		1	1	1307	111	1235	0	1	ce89e7ae4849b574bfb225a527b0c3f7a616513f	ce89e7ae4849b574bfb225a527b0c3f7a616513f	1	1	DYN	1	1912	1912	1.0	archive		1			
binutils_nm-new_O0	binutils	nm-new	O0	local_main;wulver	data/raw/binutils_nm-new_O0_sym	data/stripped/binutils_nm-new_O0_stripped	1	1	data/bir/binutils_nm-new_O0.bir	31431386	1	2358	schemaA:functions=name->addr		5436	5212	112	4608	0		test	test	test	test	test	0		1	1	5212	112	4608	0	1	c9c1b633470b02e91b5a4f3b631dad3fc031e732	c9c1b633470b02e91b5a4f3b631dad3fc031e732	1	1	DYN	1	2806	2806	1.0	archive		1			
binutils_nm-new_O1	binutils	nm-new	O1	local_main;wulver	data/raw/binutils_nm-new_O1_sym	data/stripped/binutils_nm-new_O1_stripped	1	1	data/bir/binutils_nm-new_O1.bir	20808477	1	1863	schemaA:functions=name->addr		1704	1481	110	1407	0		train	train	train	train	train	0		1	1	1481	110	1407	0	1	0c2a82dc556366e6264a99e6fd16054c21ddbb9a	0c2a82dc556366e6264a99e6fd16054c21ddbb9a	1	1	DYN	1	1972	1972	1.0	archive		1			
binutils_nm-new_O2	binutils	nm-new	O2	local_main;wulver	data/raw/binutils_nm-new_O2_sym	data/stripped/binutils_nm-new_O2_stripped	1	1	data/bir/binutils_nm-new_O2.bir	22000812	1	1803	schemaA:functions=name->addr		1532	1307	111	1235	0		test	test	test	test	test	0		1	1	1307	111	1235	0	1	ce89e7ae4849b574bfb225a527b0c3f7a616513f	ce89e7ae4849b574bfb225a527b0c3f7a616513f	1	1	DYN	1	1912	1912	1.0	archive		1			
binutils_nm-new_O3	binutils	nm-new	O3	local_main;wulver	data/raw/binutils_nm-new_O3_sym	data/stripped/binutils_nm-new_O3_stripped	1	1	data/bir/binutils_nm-new_O3.bir	24205426	1	1711	schemaA:functions=name->addr		1439	1214	111	1144	0		train	train	train	train	train	0		1	1	1214	111	1144	0	1	7a099003b79a2d55cada1c0d073b9149206a39cd	7a099003b79a2d55cada1c0d073b9149206a39cd	1	1	DYN	1	1816	1816	0.9966666666666667	archive		1			
binutils_nm-new_clang_O0	binutils	nm-new_clang	O0	clang_train	clang_train/bins/binutils_nm-new_clang_O0.debug	clang_train/bins/binutils_nm-new_clang_O0	1	1	clang_train/bir/binutils_nm-new_clang_O0.bir	0	1	2357	schemaA:functions=name->addr		0																				69fb7e92c1371b19b646d4d9b3112f51f2fd5bca	69fb7e92c1371b19b646d4d9b3112f51f2fd5bca	1	1	DYN	1	2804	2804	0.0	computed		0	elfcheck_ratio<0.8(0.00);no_sub_graphs;no_matched_functions		
binutils_nm-new_clang_O1	binutils	nm-new_clang	O1	clang_train	clang_train/bins/binutils_nm-new_clang_O1.debug	clang_train/bins/binutils_nm-new_clang_O1	1	1	clang_train/bir/binutils_nm-new_clang_O1.bir	15878827	1	1763	schemaA:functions=name->addr		1132	922	105			869															7d1645fcc3f9af4caaaf7b6c267d44253c73d497	7d1645fcc3f9af4caaaf7b6c267d44253c73d497	1	1	DYN	1	1885	1885	0.99	computed		1			
binutils_nm-new_clang_O2	binutils	nm-new_clang	O2	clang_train	clang_train/bins/binutils_nm-new_clang_O2.debug	clang_train/bins/binutils_nm-new_clang_O2	1	1	clang_train/bir/binutils_nm-new_clang_O2.bir	15149460	1	1760	schemaA:functions=name->addr		1070	859	105			804															a85d5d51e76f3ced68d303f356af17fe73ee87fd	a85d5d51e76f3ced68d303f356af17fe73ee87fd	1	1	DYN	1	1881	1881	0.99	computed		1			
binutils_nm-new_clang_O3	binutils	nm-new_clang	O3	clang_train	clang_train/bins/binutils_nm-new_clang_O3.debug	clang_train/bins/binutils_nm-new_clang_O3	1	1	clang_train/bir/binutils_nm-new_clang_O3.bir	15742262	1	1754	schemaA:functions=name->addr		1064	853	105			800															a7e6d3bfc08f2d41b8bc39fbce505a5c1da6c52e	a7e6d3bfc08f2d41b8bc39fbce505a5c1da6c52e	1	1	DYN	1	1875	1875	0.9866666666666667	computed		1			
binutils_objdump	binutils	objdump	default	local_main;wulver	data/raw/binutils_objdump_sym	data/stripped/binutils_objdump_stripped	1	1	data/bir/binutils_objdump.bir	31090402	1	2632	schemaA:functions=name->addr		2255	1988	136	1908	0		train	train	train	train	train	0		1	1	1988	136	1908	0	1	8f955c06bfd6b5aee826d529a51c67c7504c3178	8f955c06bfd6b5aee826d529a51c67c7504c3178	1	1	DYN	1	2743	2743	1.0	archive		1			
binutils_objdump_O0	binutils	objdump	O0	local_main;wulver	data/raw/binutils_objdump_O0_sym	data/stripped/binutils_objdump_O0_stripped	1	1	data/bir/binutils_objdump_O0.bir	43565962	1	3380	schemaA:functions=name->addr		7568	7305	135	6630	0		train	train	train	train	train	0		1	1	7305	135	6630	0	1	41395e4504a3ba884faffb62fb46381344f1077b	41395e4504a3ba884faffb62fb46381344f1077b	1	1	DYN	1	3896	3896	1.0	archive		1			
binutils_objdump_O1	binutils	objdump	O1	local_main;wulver	data/raw/binutils_objdump_O1_sym	data/stripped/binutils_objdump_O1_stripped	1	1	data/bir/binutils_objdump_O1.bir	29194768	1	2698	schemaA:functions=name->addr		2454	2187	136	2111	0		train	train	train	train	train	0		1	1	2187	136	2111	0	1	7523ac176ebf3ee68d8943e121dd319a2c51c9cc	7523ac176ebf3ee68d8943e121dd319a2c51c9cc	1	1	DYN	1	2809	2809	1.0	archive		1			
binutils_objdump_O2	binutils	objdump	O2	local_main;wulver	data/raw/binutils_objdump_O2_sym	data/stripped/binutils_objdump_O2_stripped	1	1	data/bir/binutils_objdump_O2.bir	31090402	1	2632	schemaA:functions=name->addr		2255	1988	136	1908	0		train	train	train	train	train	0		1	1	1988	136	1908	0	1	8f955c06bfd6b5aee826d529a51c67c7504c3178	8f955c06bfd6b5aee826d529a51c67c7504c3178	1	1	DYN	1	2743	2743	1.0	archive		1			
binutils_objdump_O3	binutils	objdump	O3	local_main;wulver	data/raw/binutils_objdump_O3_sym	data/stripped/binutils_objdump_O3_stripped	1	1	data/bir/binutils_objdump_O3.bir	34950425	1	2512	schemaA:functions=name->addr		2146	1879	136	1803	0		train	train	train	train	train	0		1	1	1879	136	1803	0	1	04d2dd813864b53e798d93351ca68bab7da08d20	04d2dd813864b53e798d93351ca68bab7da08d20	1	1	DYN	1	2619	2619	1.0	archive		1			
binutils_objdump_clang_O0	binutils	objdump_clang	O0	clang_train	clang_train/bins/binutils_objdump_clang_O0.debug	clang_train/bins/binutils_objdump_clang_O0	1	1	clang_train/bir/binutils_objdump_clang_O0.bir	45904335	1	3379	schemaA:functions=name->addr																						d19c11b340b41fe5f0d0981b8d324dd4ac45fa57	d19c11b340b41fe5f0d0981b8d324dd4ac45fa57	1	1	DYN	1	3928	3928	1.0	computed		0	no_sub_graphs;no_matched_functions		
binutils_objdump_clang_O1	binutils	objdump_clang	O1	clang_train	clang_train/bins/binutils_objdump_clang_O1.debug	clang_train/bins/binutils_objdump_clang_O1	1	1	clang_train/bir/binutils_objdump_clang_O1.bir	23088845	1	2547	schemaA:functions=name->addr		1687	1434	131			1380															5e06b2bc12a825077919b3ec17c5ba995fb4e55c	5e06b2bc12a825077919b3ec17c5ba995fb4e55c	1	1	DYN	1	2671	2671	0.9966666666666667	computed		1			
binutils_objdump_clang_O2	binutils	objdump_clang	O2	clang_train	clang_train/bins/binutils_objdump_clang_O2.debug	clang_train/bins/binutils_objdump_clang_O2	1	1	clang_train/bir/binutils_objdump_clang_O2.bir	21632210	1	2540	schemaA:functions=name->addr		1620	1366	131			1310															040a37f131fa7fe0ac7265cd1f824aad8ca8e973	040a37f131fa7fe0ac7265cd1f824aad8ca8e973	1	1	DYN	1	2663	2663	0.99	computed		1			
binutils_objdump_clang_O3	binutils	objdump_clang	O3	clang_train	clang_train/bins/binutils_objdump_clang_O3.debug	clang_train/bins/binutils_objdump_clang_O3	1	1	clang_train/bir/binutils_objdump_clang_O3.bir	22714776	1	2529	schemaA:functions=name->addr		1610	1356	131			1302															25472af89016a43349f5d7ab25c049cede8e64bb	25472af89016a43349f5d7ab25c049cede8e64bb	1	1	DYN	1	2652	2652	0.9833333333333333	computed		1			
binutils_readelf	binutils	readelf	default	local_main;wulver	data/raw/binutils_readelf_sym	data/stripped/binutils_readelf_stripped	1	1	data/bir/binutils_readelf.bir	13449028	1	957	schemaA:functions=name->addr		971	784	96	779	0		train	train	train	train	train	0		1	1	784	96	779	0	1	230fff03083116c6df259914bc6e20d6eb0d7ce9	230fff03083116c6df259914bc6e20d6eb0d7ce9	1	1	DYN	1	961	961	0.99	archive		1			
